UID,Point_ID,Easting,Northing,Elevation,Timestamp,STN_Easting,STN_Northing,STN_Height,STN_Elevation,Target_Height,Horizontal_Angle,Vertical_Angle,Slope_Distance,Horizontal_Dist,Prism_Constant,Height_Diff
STN03_MR9024_1,MR9024,10232.293,4966.381,201.585,11:16,,,,,1.543,"117° 07' 43""","268° 30' 32""",54.285,54.266,0,2.955
STN03_MR9024_2,MR9024,10232.293,4966.381,201.585,11:17,,,,,1.543,"297° 07' 43""","091° 29' 29""",54.285,54.266,0,2.956
STN03_MR9025_1,MR9025,10246.522,4961.446,202.010,11:17,,,,,1.543,"300° 10' 40""","091° 26' 09""",39.421,39.408,0,2.531
STN03_MR9025_2,MR9025,10246.521,4961.445,202.010,11:17,,,,,1.543,"120° 10' 36""","268° 33' 54""",39.420,39.408,0,2.530
STN03_MR9026_1,MR9026,10263.272,4955.395,202.446,11:18,,,,,1.543,"128° 28' 05""","268° 34' 18""",22.124,22.117,0,2.094
STN03_MR9026_2,MR9026,10263.272,4955.395,202.446,11:18,,,,,1.543,"308° 28' 06""","091° 25' 39""",22.124,22.117,0,2.094
STN03_MR9027_1,MR9027,10283.055,4948.232,202.957,11:18,,,,,1.543,"020° 30' 07""","090° 19' 59""",7.042,7.042,0,1.584
STN03_MR9027_2,MR9027,10283.055,4948.233,202.956,11:18,,,,,1.543,"200° 30' 09""","269° 39' 57""",7.042,7.042,0,1.584
STN03_MR9028_1,MR9028,10302.904,4941.036,203.342,11:19,,,,,1.543,"271° 32' 29""","270° 53' 02""",22.326,22.323,0,1.199
STN03_MR9028_2,MR9028,10302.904,4941.036,203.342,11:19,,,,,1.543,"091° 32' 28""","089° 06' 53""",22.326,22.323,0,1.198
STN03_MR9029_1,MR9029,10319.781,4934.948,203.659,11:19,,,,,1.543,"099° 41' 05""","089° 02' 46""",39.764,39.758,0,0.881
STN03_MR9029_2,MR9029,10319.781,4934.948,203.660,11:19,,,,,1.543,"279° 41' 04""","270° 57' 16""",39.764,39.758,0,0.880
STN03_MR9030_1,MR9030,10339.598,4927.777,204.000,11:20,,,,,1.543,"283° 13' 02""","270° 56' 52""",60.623,60.615,0,0.540
STN03_MR9030_2,MR9030,10339.597,4927.775,204.000,11:20,,,,,1.543,"103° 13' 09""","089° 03' 08""",60.623,60.615,0,0.540
STN03_MR9031_1,MR9031,10356.430,4921.594,204.178,11:21,,,,,1.543,"104° 48' 11""","089° 08' 17""",78.454,78.445,0,0.362
STN03_MR9031_2,MR9031,10356.431,4921.596,204.180,11:21,,,,,1.543,"284° 48' 04""","270° 51' 48""",78.454,78.445,0,0.360
STN03_MR9032_1,MR9032,10376.462,4914.291,204.765,11:21,,,,,1.543,"285° 55' 10""","271° 00' 55""",99.712,99.696,0,0.225
STN03_MR9032_2,MR9032,10376.461,4914.288,204.762,11:21,,,,,1.543,"105° 55' 16""","088° 59' 10""",99.712,99.696,0,0.222
STN03_MR9032_3,MR9032,10376.461,4914.288,204.763,11:21,,,,,1.543,"105° 55' 16""","088° 59' 08""",99.712,99.696,0,0.223
STN03_MR9032_4,MR9032,10376.461,4914.290,204.765,11:21,,,,,1.543,"285° 55' 12""","271° 00' 55""",99.712,99.696,0,0.224
STN03_STN02_1,STN02,10089.152,5007.531,201.354,11:13,,,,,0.000,"288° 59' 39""","090° 54' 09""",202.485,202.460,0,3.186
STN03_STN02_2,STN02,10089.149,5007.523,201.365,11:13,,,,,0.000,"108° 59' 30""","269° 06' 03""",202.485,202.460,0,3.175
STN03_STN04_1,STN04,10467.052,4872.582,208.300,11:13,,,,,0.000,"290° 19' 17""","271° 04' 57""",198.875,198.840,0,3.760
STN03_STN04_2,STN04,10467.051,4872.577,208.289,11:13,,,,,0.000,"110° 19' 23""","088° 55' 15""",198.875,198.840,0,3.749
,STN04,,,,,10467.052,4872.582,0.000,208.300,,,,,,,
STN04_MR9032_1,MR9032,10376.462,4914.292,204.760,11:28,,,,,1.543,"294° 43' 21""","091° 08' 51""",99.752,99.732,0,3.540
STN04_MR9032_2,MR9032,10376.461,4914.291,204.763,11:28,,,,,1.543,"114° 43' 19""","268° 51' 16""",99.752,99.732,0,3.537
STN04_MR9032_3,MR9032,10376.462,4914.292,204.762,11:28,,,,,1.543,"114° 43' 21""","268° 51' 13""",99.752,99.732,0,3.538
STN04_MR9032_4,MR9032,10376.462,4914.292,204.760,11:28,,,,,1.543,"294° 43' 21""","091° 08' 52""",99.752,99.732,0,3.541
STN04_MR9033_1,MR9033,10395.959,4907.210,205.261,11:29,,,,,1.543,"295° 58' 11""","091° 05' 02""",79.093,79.079,0,3.039
STN04_MR9033_2,MR9033,10395.957,4907.208,205.263,11:29,,,,,1.543,"115° 58' 05""","268° 55' 02""",79.093,79.079,0,3.037
STN04_MR9034_1,MR9034,10412.812,4901.101,205.609,11:30,,,,,1.543,"117° 44' 07""","268° 55' 34""",61.292,61.282,0,2.691
STN04_MR9034_2,MR9034,10412.812,4901.102,205.604,11:30,,,,,1.543,"297° 44' 12""","091° 04' 40""",61.292,61.281,0,2.696
STN04_MR9035_1,MR9035,10432.555,4894.185,206.060,11:31,,,,,1.543,"302° 03' 19""","090° 58' 54""",40.710,40.704,0,2.240
STN04_MR9035_2,MR9035,10432.554,4894.184,206.061,11:31,,,,,1.543,"122° 03' 16""","269° 01' 12""",40.710,40.704,0,2.239
STN04_MR9036_1,MR9036,10452.135,4886.657,206.329,11:32,,,,,1.543,"133° 20' 11""","268° 48' 10""",20.514,20.510,0,1.972
STN04_MR9036_2,MR9036,10452.135,4886.657,206.328,11:32,,,,,1.543,"313° 20' 13""","091° 11' 52""",20.514,20.510,0,1.972
STN04_MR9037_1,MR9037,10469.479,4881.206,206.834,11:33,,,,,1.543,"015° 43' 03""","089° 30' 38""",8.960,8.959,0,1.466
STN04_MR9037_2,MR9037,10469.480,4881.206,206.833,11:33,,,,,1.543,"195° 43' 07""","270° 29' 12""",8.960,8.959,0,1.467
STN04_MR9038_1,MR9038,10489.290,4874.921,207.663,11:34,,,,,1.543,"263° 59' 41""","272° 19' 09""",22.379,22.360,0,0.637
STN04_MR9038_2,MR9038,10489.290,4874.921,207.663,11:34,,,,,1.543,"083° 59' 42""","087° 40' 53""",22.378,22.360,0,0.638
STN04_MR9039_1,MR9039,10509.060,4868.703,208.161,11:35,,,,,1.543,"095° 16' 30""","088° 05' 39""",42.210,42.186,0,0.139
STN04_MR9039_2,MR9039,10509.060,4868.704,208.162,11:35,,,,,1.543,"275° 16' 25""","271° 54' 27""",42.210,42.187,0,0.138
STN04_MR9040_1,MR9040,10526.149,4863.344,208.542,11:35,,,,,1.543,"278° 53' 05""","271° 42' 31""",59.841,59.814,0,0.241
STN04_MR9040_2,MR9040,10526.149,4863.342,208.538,11:36,,,,,1.543,"098° 53' 11""","088° 17' 41""",59.841,59.814,0,0.238
STN04_MR9041_1,MR9041,10546.046,4857.072,208.810,11:36,,,,,1.543,"101° 06' 30""","088° 32' 23""",80.528,80.502,0,0.510
